"Mazzi Winery, Italy","Via Crosetta, 8, 37024 Negrar VR, Italy","[45.5295132, 10.9505167]",,
"Pahlmeyer Winery, US","811 St Helena Hwy #202, St Helena, CA 94574, USA","[38.4872964, -122.4485967]",,
"The Vineyard House Winery, US","1581 Oakville Grade, 1583 Oakville Grade, Oakville, CA 94562, United States","[38.419047, -122.411073]",,
"Boeschen Vineyards, US","3242 Silverado Trail N, St Helena, CA 94574, USA","[38.5383894, -122.489024]",,
"Golden Triangle Winery, US","955 MO-5 BUS, Camdenton, MO 65020, USA","[38.0166997, -92.75772219999999]",,
"Two Sisters Winery, US","240 John St E, Niagara-on-the-Lake, ON L0S 1J0, Canada","[43.2406333, -79.06858749999999]",,
"l'Escargot Winery, France","Mission St & 4th Ave, Carmel-By-The-Sea, CA 93923, United States","[36.5577999, -121.9212573]",,
"Muscardini Winery, US","9380 Sonoma Hwy, Kenwood, CA 95452, USA","[38.4156401, -122.5480839]",,
"Palaia Vineyards, US","10 Sweet Clover Rd, Highland Mills, NY 10930, USA","[41.3792702, -74.09990789999999]",,
"Pomelo Winery, US","2323 US-22, Union, NJ 07083, USA","[40.6912893, -74.2922936]",,
"Winery by the Creek Winery, US","2829 US-50, Beaufort, MO 63013, USA","[38.4322575, -91.1160261]",,
"Worthy Winery, US","1616, 5022 Plank Rd, North Garden, VA 22959, United States","[37.9617861, -78.6582165]",,
"Aitor Ider Balbo Winery, Argentina","San MartÃ_n, Mendoza Province, Argentina","[-33.0819288, -68.44150929999999]",,
"Casa RondeÃ±a Winery, US","733 Chavez Rd, Los Ranchos De Albuquerque, NM 87107, USA","[35.1546557, -106.6475792]",,
"Merlot Winery, US","11920 US-12, Lowden, WA 99360, USA","[46.0564069, -118.5834968]",,
"Unionville Winery, US","9 Rocktown Rd, Ringoes, NJ 08551, USA","[40.4249438, -74.8286984]",,
"Dos Cabezas Winery, US","3248 AZ-82, Sonoita, AZ 85637, USA","[31.679954, -110.653524]",,
"Naches Heights Winery, US","2410 Naches Heights Rd, Yakima, WA 98908, USA","[46.62898389999999, -120.6217667]",,
"Tahoe Ridge Winery, US","1105 S Carson St, Carson City, NV 89701, USA","[39.15724830000001, -119.7664449]",,
"Jana Winery, US","10861 Shenandoah Rd, Plymouth, CA 95669, USA","[38.5184676, -120.8222519]",,
"Pianetta Winery, US","829 13th St, Paso Robles, CA 93446, USA","[35.6279744, -120.6894108]",,
"Enate Winery, Spain","Avda.de Las Artes, 1, 22314 Salas Bajas, Huesca, Spain","[42.1018718, 0.0857009]",,
"EnRoute Winery, US","10216 US-259, Broken Bow, OK 74728, USA","[34.1649062, -94.7590615]",,
"Ernie Els Winery, South Africa","Annandale Rd, Stellenbosch NU, Stellenbosch, 7600, South Africa","[-34.014214, 18.847346]",,
"Franchere Winery, US","34948 S Barlow Rd, Woodburn, OR 97071, USA","[45.098494, -122.742848]",,
"Hansen-Lauer Winery, Germany","BurgstraÃŸe 88, 54470 Bernkastel-Kues, Germany","[49.91443, 7.077739999999999]",,
"Nautilus Winery, New Zealand","12 Rapaura Rd, Renwick 7273, New Zealand","[-41.4864421, 173.8184775]",,
"Henry Marionnet Winery, France","La Charmoise, 41230 Soings-en-Sologne, France","[47.4001339, 1.4978762]",,
"Bachelder Winery, Canada","3651 Sixteen Rd, Saint Anns, ON L0R 1Y0, Canada","[43.0779059, -79.4017174]",,
"Martin Woods Winery, US","20500 SW Eagle Point Rd, McMinnville, OR 97128, USA","[45.1773676, -123.3258587]",,
"Mongarda Winery, Italy","Via Canal Nuovo, 8, 31010 Col San Martino TV, Italy","[45.8972109, 12.0875988]",,
"Berberana Winery, Spain","Ctra. Vitoria, Km.182-183, 26360 Fuenmayor, La Rioja, Spain","[42.4643654, -2.5987151]",,
"Block Nine Winery, US","1404 33rd Street H1, Fargo, ND 58103, USA","[46.8588537, -96.8318166]",,
"ChÃ¢teau Beaubois Winery, France","Route de Franquevaux, 30640 Franquevaux Beauvoisin, France","[43.6579759, 4.3428612]",,
"Helderberg Wijnmakerij Winery, South Africa","Winery Rd, Somerset West, Raithby, 7599, South Africa","[-34.0297394, 18.80486]",,
"Tacama Winery, Peru","ICA, Peru","[-14.0039888, -75.71857039999999]",,
"ValdubÃ_n Winery, Spain","Antigua Carretera Nacional 1, Km 151, 09460 Milagros, Burgos, Spain","[41.6101362, -3.6870503]",,
"Laurent-Perrier Winery, France","109 Avenue de Paris, 51000 ChÃ¢lons-en-Champagne, France","[48.9522355, 4.340492999999999]",,
"Martin Estate Winery, US","Conn Creek Road, St Helena, CA 94574, United States","[38.475656, -122.401362]",,
"Matteo Correggia Winery, Italy","124 via Santo Stefano Roero,,, Canale CN, Italy","[44.788734, 7.972995]",,
"Davenport Cellars Winery, US","19495 144th Ave NE, Suite A-160, Woodinville, WA 98072, United States","[47.768763, -122.149452]",,
"Prunotto Winery, Italy","Corso Barolo, 14, 12051 Alba CN, Italy","[44.684189, 8.0049344]",,
"Antica Casa Vinicola Scarpa Winery, Italy","Via Montegrappa, 6, 14049 Nizza Monferrato AT, Italy","[44.7711969, 8.350812900000001]",,
"Cave Cooperative du VendÃ´mois Winery, France","60 Avenue du Petit Thouars, 41100 Villiers-sur-Loir, France","[47.797907, 1.004605]",,
"Baricci Winery, Italy","Montosoli, Montalcino SI, Italy","[43.0787486, 11.4849046]",,
"Ambassador Vineyard, US","44109 N 280 Pr SE, Benton City, WA 99320, USA","[46.276839, -119.4340192]",,
"Les MaÃ®tres Vignerons de Saint-Louis Winery, France","La foux, 270 Route DÃ©partementale 98, 83580 Gassin, France","[43.261333, 6.5730217]",,
"10 Knots Winery, US","10 Fishermans Knot Rd, Edgartown, MA 02539, USA","[41.392988, -70.5494598]",,
"Daniel Gehrs Winery, US","500 E Montecito St, Santa Barbara, CA 93103, USA","[34.4199448, -119.6873057]",,
"Galvan Winery, US","499 Edison Ct, Fairfield, CA 94534, USA","[38.2054478, -122.142419]",,
"Villa Monteleone Winery, Italy","Via Monteleone, 12, 37015 Sant'Ambrogio di Valpolicella VR, Italy","[45.523601, 10.863066]",,
"Fattoria della Talosa Winery, Italy","Via Talosa, 8, 53045 Montepulciano SI, Italy","[43.09307, 11.781459]",,
"Romeo Winery, Italy","LocalitÃ  Nottola, 25, 53045 Montepulciano SI, Italy","[43.123257, 11.837168]",,
"Tenuta Valdipiatta Winery, Italy","Via Ciarliana, 25/A, 53045 Montepulciano SI, Italy","[43.11164580000001, 11.8136343]",,
"Two Ponds Winery, US","2 Pond Rd, Vineyard Haven, MA 02568, USA","[41.3842164, -70.6346682]",,
"Woodbury Winery, US","3215 S Roberts Rd, Fredonia, NY 14063, USA","[42.4551277, -79.26998379999999]",,
"La Chouette Winery, US","179 Ankeny Hill Rd SE A, Jefferson, OR 97352, USA","[44.7989122, -123.0603952]",,
"Tenuta Fernanda Cappello Winery, Italy","Via Sequals, 15, 33090 Sequals PN, Italy","[46.1459084, 12.8531081]",,
"Grandes Vinos y ViÃ±edos Winery, Spain","Km 45,7, Ctra. Valencia, 50400 CariÃ±ena, Zaragoza, Spain","[41.3621708, -1.2074232]",,
"Lockwood Winery, US","Lockwood St, Stotts City, MO 65756, USA","[37.1010093, -93.9449846]",,
"Dunstan Winery, US","1945 Felder Rd, Sonoma, CA 95476, USA","[38.2713098, -122.5146764]",,
"Discoveries Winery, US","16303 Yellow Sage St #101, Pflugerville, TX 78660, USA","[30.4501541, -97.63961300000001]",,
"Five Rivers Winery, US","5641 US-12, Walla Walla, WA 99362, USA","[46.050716, -118.457492]",,
"Gecko Winery, US","3675 Tichenor Rd, Hector, NY 14841, USA","[42.5015803, -76.8667361]",,
"1848 Winery, Israel","Winery St, Karmiel, Israel","[32.9085632, 35.2880498]",,
"Mill Creek Winery, US","1401 Westside Rd, Healdsburg, CA 95448, USA","[38.5993119, -122.886318]",,
"Careglio Winery, Italy","Loc. Aprato 15, 12040 Baldissero D'alba CN, Italy","[44.7510364, 7.923100099999999]",,
"Stadt Krems Winery, Austria","Stadtgraben 11, 3500 Krems an der Donau, Austria","[48.4119147, 15.5962319]",,
"Thierry-Weber Winery, Austria","MelkerstraÃŸe 1, 3495, Austria","[48.4188442, 15.656258]",,
"Fattoria Poggerino Winery, Italy","Loc. Poggerino 6, 53017 Radda in Chianti SI, Italy","[43.5092861, 11.403527]",,
"Fattoria di Corsignano Winery, Italy","LocalitÃ  Corsignano, 53010 Castelnuovo Berardenga SI, Italy","[43.3940924, 11.3444604]",,
"Tenuta San Vito Winery, Italy","Via San Vito 59, 50056 Montelupo Fiorentino FI, Italy","[43.75259399999999, 11.044466]",,
"Wohlmuth Winery, Austria","Fresing 24, 8441 Kitzeck im Sausal, Austria","[46.7600039, 15.4457933]",,
"Guado al Melo Winery, Italy","LocalitÃ  Murrotto, 130/A, 57022 Castagneto Carducci LI, Italy","[43.19306, 10.624739]",,
"Jack Winery, US","104 N Pennsylvania Ave, Independence, KS 67301, USA","[37.2235131, -95.7064026]",,
"Joyce Winery, US","1 E Carmel Valley Rd, Carmel Valley, CA 93924, USA","[36.477736, -121.7288965]",,
"Monte Ferro Winery, US","2240 Prestwick Rd, Lake Oswego, OR 97034, USA","[45.416418, -122.7004711]",,
"Nera Winery, Italy","Loc. Campriano, 9, 52100 Arezzo AR, Italy","[43.5258606, 11.9119545]",,
"Straight Line Winery, US","72 Main St, Belvedere Tiburon, CA 94920, USA","[37.8735465, -122.4575848]",,
"ChÃ¢teau la BretonniÃ¨re Winery, France","1 La BretonniÃ¨re, 33390 Mazion, France","[45.1801935, -0.5953316]",,
"Amaboko Winery, South Africa","Stellenbosch Kloof Road, Vlottenberg, Stellenbosch, 7604, South Africa","[-33.942956, 18.744216]",,
"Asensio Winery, Spain","Calle Mayor, 84, 31293 Sesma, Navarra, Spain","[42.4775279, -2.085972]",,
"Poggio al Casone Winery, Italy","Via Volpaia, 16, 56040 Casciana Terme Lari PI, Italy","[43.5954287, 10.5701623]",,
"Storrs Winery, US","303 Potrero St #35, Santa Cruz, CA 95060, USA","[36.9808272, -122.0312704]",,
"ChÃ¢teau d'Azur Winery, France","1010 Chemin de la PeguiÃ¨re, 83270 Saint-Cyr-sur-Mer, France","[43.19356760000001, 5.705438099999999]",,
"Domaine Fourrey Winery, France","6 Rue du ChÃ¢teau, 89800 Chablis, France","[47.8158025, 3.7712803]",,
"Jerusalem Wineries Winery, Israel","Jerusalem, Israel","[31.768319, 35.21371]",,
"Kobler Winery, US","107 W North St, Healdsburg, CA 95448, USA","[38.611398, -122.87554]",,
"Ozwell Vintners Winery, Australia","2380 Esplanade Dr, Algonquin, IL 60102, USA","[42.1456634, -88.33849479999999]",,
"Raffaldini Winery, US","450 Groce Rd, Ronda, NC 28670, USA","[36.1808709, -80.8882328]",,
"Tezza Winery, Italy","Stradella Maioli, 4, 37142 Verona VR, Italy","[45.47417, 11.024691]",,
"Gordonzello Winery, Spain","C/ Alto de Santa Marina, s/n, 24294 Gordoncillo, LeÃ_n, Spain","[42.131441, -5.4097323]",,
"Barrel Oak Winery, US","3623 Grove Ln, Delaplane, VA 20144, USA","[38.8829628, -77.9038166]",,
"Fornacelle Winery, Italy","51100 Pistoia, Province of Pistoia, Italy","[43.9368629, 11.0005945]",,
"Monte do Pintor Winery, Portugal","7040 Santa Justa, Portugal","[38.7346666, -7.880025700000001]",,
"Quinta do Ameal Winery, Portugal","Quinta do Ameal s/n Refoios do Lima, 4990-707 Ponte de Lima, Portugal","[41.7872657, -8.5218662]",,
"House of Nobilo Winery, New Zealand","45 Station Rd, Huapai, Kumeu 0810, New Zealand","[-36.7748379, 174.5379794]",,
"Jean-Pierre et Michel AuviguÃ© Winery, France","3131 Route de DavayÃ©, 71850 Charnay-lÃ¨s-MÃ¢con, France","[46.2981686, 4.7707149]",,
"Albis Winery, Chile","Unnamed Rd,, Pirque, RegiÃ_n Metropolitana, Chile","[-33.7098523, -70.6148896]",,
"Rasi Winery, US","1034 Aviation Dr, Lompoc, CA 93436, USA","[34.6626904, -120.4704117]",,
"The Bridge Winery, US","518 N Hamilton St, High Point, NC 27262, USA","[35.9639001, -80.008586]",,
"McCall Winery, US","22600 NY-25, Cutchogue, NY 11935, USA","[41.00062980000001, -72.5004745]",,
"Timbre Winery, US","225 E Branch St, Arroyo Grande, CA 93401, USA","[35.124348, -120.576851]",,
"Berger Winery, Austria","WeinbergstraÃŸe 2, 3494 Gedersdorf, Austria","[48.4339659, 15.6880917]",,
"Chateau Margene Winery, US","4385 La Panza Rd, Creston, CA 93432, USA","[35.5166295, -120.4939378]",,
"Domaine du Clos de l'Elu Winery, France","Clos de l'elu, 49190 Saint-Aubin-de-LuignÃ©, France","[47.324983, -0.661735]",,
"Dawn's Dream Winery, US","San Carlos St, Carmel-By-The-Sea, CA 93923, USA","[36.5538873, -121.9221059]",,
"Tenuta Barone NicolÃ_ La Lumia Winery, Italy","contrada pozzillo, 92027 Licata AG, Italy","[37.1558497, 13.8852602]",,
"Preston Winery, US","9282 W Dry Creek Rd, Healdsburg, CA 95448, USA","[38.7015006, -122.9722475]",,
"Mt. Difficulty Winery, New Zealand","73 Felton Road Cromwell, Bannockburn, Cromwell 9384, New Zealand","[-45.082106, 169.154761]",,
"Pauletts Winery, Australia","752 Jolly Way, Polish Hill River SA 5453, Australia","[-33.905406, 138.658791]",,
"ChÃ¢teau Certan Winery, France","1 Route de Lussac, 33500 Pomerol, France","[44.9272188, -0.1978812]",,
"ChÃ¢teau de Myrat Winery, France","33720 Barsac, France","[44.5980274, -0.3345275]",,
"ChÃ¢teau des Laudes Winery, France","3 D243E1, 33330 Saint-Christophe-des-Bardes, France","[44.8955508, -0.1311116]",,
"ChÃ¢teau Laffitte Carcasset Winery, France","Laffitte Carcasset, 33180 Saint-EstÃ¨phe, France","[45.2522747, -0.7805867]",,
"ChÃ¢teau Violette Winery, France","La Violette, 73800 Les Marches, France","[45.500011, 5.998934999999999]",,
"Domaine la Mereuille Winery, France","84100 Orange, France","[44.100029, 4.804244]",,
"La Follette Winery, US","4900 W Dry Creek Rd, Healdsburg, CA 95448, USA","[38.65622500000001, -122.938042]",,
"Bentley Winery, US","2250 Lake County Hwy, Calistoga, CA 94515, USA","[38.59183, -122.577861]",,
"Bisceglia Winery, Italy","Contrada Finocchiaro, Lavello, PZ 85024, Italy","[41.029697, 15.8123732]",,
"ChÃ¢teau Cantemerle Winery, France","ChÃ¢teau Cantemerle, 33460 Macau, France","[44.993727, -0.624564]",,
"ChÃ¢teau d'Hanteillan Winery, France","ChÃ¢teau Hanteillan, 33250 Cissac-MÃ©doc, France","[45.2370033, -0.8048987]",,
"ChÃ¢teau Lestage Winery, France","Fonreaud, 33480 Listrac-MÃ©doc, France","[45.0580984, -0.7969681]",,
"ChÃ¢teau Siran Winery, France","13 Avenue du Comte JB de Lynch, 33460 Labarde, France","[45.0217783, -0.6339724]",,
"Element Winery, Australia","27 West Ave, Arkport, NY 14807, USA","[42.3943524, -77.6993033]",,
"Kunin Winery, US","28 Anacapa St 22 Ste A, Santa Barbara, CA 93101, USA","[34.4139853, -119.6888033]",,
"Rosemount Winery, Australia","114 Chaffeys Rd, McLaren Vale SA 5171, Australia","[-35.176894, 138.553221]",,
"Mount Palomar Winery, US","33820 Rancho California Rd, Temecula, CA 92591, USA","[33.529612, -117.074002]",,
"Logan Australia Winery, Australia","1320 Castlereagh Hwy, Apple Tree Flat NSW 2850, Australia","[-32.6877222, 149.7026095]",,
"Stratford Winery, US","3533 Fenton Ave, Stratford, IA 50249, USA","[42.2770662, -93.8742393]",,
"Owen's Estate Winery, Australia","Owen Pl, South Windsor NSW 2756, Australia","[-33.6305043, 150.8006295]",,
"Penmara Winery, Australia","19/75 Pacific Hwy, Waitara NSW 2077, Australia","[-33.709936, 151.101144]",,
"Hamelin Bay Winery, Australia","McDonald Rd, Karridale WA 6288, Australia","[-34.1736259, 115.1211995]",,
"Rosa d'Oro Winery, US","9242, 3155 Merritt Rd, Kelseyville, CA 95451, United States","[38.981352, -122.853163]",,
"Produttori Vini Manduria Winery, Italy","Via Fabio Massimo, 74024 Manduria TA, Italy","[40.4058286, 17.6363356]",,
"North by Northwest Winery, US","5718 4th St, Lubbock, TX 79416, USA","[33.5928107, -101.9381636]",,
"Rocca del Dragone Winery, Italy","Loc. Le Macie 45, 53011 Castellina in Chianti SI, Italy","[43.4362882, 11.2701166]",,
"Statti Winery, Italy","Contrada Lenti, 88046 Lamezia Terme CZ, Italy","[38.922387, 16.3241897]",,
"Tenute Orestiadi Winery, Italy","Via Gagini, 41, 91024 Gibellina TP, Italy","[37.8085846, 12.878869]",,
"Steiner Family Vineyards, US","12225 Steiner Rd, Plymouth, CA 95669, USA","[38.5417521, -120.7950854]",,
"Vinterra Winery, US","8637 Angel's Share Dr, New Kent, VA 23124, USA","[37.530406, -77.079326]",,
"La Canosa Winery, Italy","Contrada San Pietro, 6, 63071 Rotella AP, Italy","[42.94263660000001, 13.5259992]",,
"Sonoma CuvÃ©e Winery, US","Please review these addresses carefully, Kistler Vineyards Trenton Roadhouse tasting room, 7095 Trenton-Healdsburg Rd, Forestville, CA 95436, Kistler Vineyards winery, 4707 Vine Hill Road, Sebastopol, CA 95472, United States","[38.460083, -122.860368]",,
"Clara Marcelli Winery, Italy","Contrada Pescolla, 63081 Castorano AP, Italy","[42.895126, 13.747557]",,
"Domaine du Colombier Winery, France","Le Colombier, 07150 Vallon-Pont-d'Arc, France","[44.4092806, 4.3772506]",,
"Coffele Winery, Italy","Via Roma, 5, 37038 Soave VR, Italy","[45.421757, 11.248662]",,
"DÃ_az Bayo Winery, Spain","Camino de los Anarinos, s/n, 09471 Fuentelcesped, Burgos, Burgos, Spain","[41.590947, -3.649063]",,
"Domaine Mersiol Winery, France","1 rue du Pinot Blanc, 67650 Dambach-la-ville, France","[48.3228973, 7.4458205]",,
"Faniel et Fils Winery, France","1 Place Saint-ClÃ©ment, 51480 Cormoyeux, France","[49.1092995, 3.9138177]",,
"The Crossings Winery, New Zealand","Awatere Valley Rd, Seddon 7274, New Zealand","[-41.6676314, 173.999567]",,
"Alexana Winery, US","12001 NE Worden Hill Rd, Newberg, OR 97132, USA","[45.30319900000001, -123.073144]",,
"Berryhill Winery, US","1912 E Taylor Rd, Ceres, CA 95307, USA","[37.534875, -120.959985]",,
"Bestheim Winery, France","3 Rue du GÃ©nÃ©ral de Gaulle, 68630 Bennwihr, France","[48.141752, 7.324154999999999]",,
"Austin Hope Winery, US","1585 Live Oak Rd, Paso Robles, CA 93446, USA","[35.5890723, -120.7213059]",,
"J. & F. Lurton Winery, France","10603 Chalk Hill Rd, Healdsburg, CA 95448, USA","[38.579754, -122.774537]",,
"Domaine les Loges de la Folie Winery, France","21 Rue des Rocheroux, 37270 Montlouis-sur-Loire, France","[47.3926452, 0.8903234]",,
"Quinta do Carmo Winery, Portugal","2925 SÃ£o SimÃ£o, Portugal","[38.5255047, -8.9922579]",,
"Quinta do Gradil Winery, Portugal","Estrada Nacional 115, Vilar, 2550-073 Cadaval, Portugal","[39.205001, -9.1154712]",,
"Sumarroca Winery, Spain","Barrio El Rebato, Crta. de Sant SadurnÃ_ a Gelida, km. 15, 08739 Subirats, Barcelona, Barcelona, Spain","[41.428719, 1.830322]",,
"Maccari Spumanti Winery, Italy","Via Olivera, 21, 31020 San Vendemiano TV, Italy","[45.89366099999999, 12.3279943]",,
"Vega Barcelona Winery, Spain","Barcelona, Spain","[41.3850639, 2.1734035]",,
"La Riva dei Frati Winery, Italy","Via del Commercio, 31, 31041 Cornuda TV, Italy","[45.836975, 12.0135584]",,
"Capafons-OssÃ_ Winery, Spain","Finca Masia Esplanes s/n, 43730 Falset, Tarragona, Spain","[41.1543199, 0.8019335999999999]",,
"Charles Heintz Winery, US","Occidental, CA 95465, USA","[38.4076501, -122.9477131]",,
"William Hatcher Winery, US","425 Main St, Murphys, CA 95247, USA","[38.1375162, -120.464398]",,
"Cuvaison Winery, US","1221 Duhig Road, Napa, CA 94559, USA","[38.2511732, -122.3470837]",,
"La Montagne Winery, US","1509 E Chestnut Ave, Lompoc, CA 93436, USA","[34.6421622, -120.439702]",,
"Goldeneye Winery, US","9200 CA-128, Philo, CA 95466, USA","[39.057784, -123.432641]",,
"Sonnet Winery, US","69 Silver Mountain Dr, Los Gatos, CA 95033, USA","[37.1097352, -121.9347651]",,
"Domaine de FrÃ©gate Winery, France","Domaine de FrÃ©gate, Route de Bandol RD 559, 83270 Saint-Cyr-sur-Mer, France","[43.159302, 5.726393]",,
"Domaine d'Eole Winery, France","396 Chemin des Pilons, par D 24 Route de MouriÃ¨s, 13810 EygaliÃ¨res, France","[43.7709838, 4.918845999999999]",,
"Flying Horse Winery, US","7830 St Helena Hwy, Oakville, CA 94562, USA","[38.43666, -122.4020388]",,
"Montecappone Winery, Italy","Via Colle Olivo, 2, 60035 Jesi AN, Italy","[43.5078262, 13.2041823]",,
"Nodland Winery, US","11616 E Montgomery Dr #69, Spokane Valley, WA 99206, USA","[47.677103, -117.248752]",,
"Northwest Collection Winery, US","6733 E Marginal Way S, Seattle, WA 98108, USA","[47.54176200000001, -122.326657]",,
"ChÃ¢teau de Lisennes Winery, France","1 Domaine Lisennes, Chemin de PÃ©trus, 33370 Tresses, France","[44.841621, -0.45826]",,
"ChÃ¢teau Haut Bages LibÃ©ral Winery, France","12 Balogues, 33250 Pauillac, France","[45.1819683, -0.7493430999999999]",,
"Jorche Winery, Italy","Contrada Jorche, 74020 Torricella TA, Italy","[40.360778, 17.491222]",,
"Drytown Winery, US","16030 CA-49, Plymouth, CA 95669, USA","[38.4462461, -120.8598229]",,
"Emeri Winery, Australia","532 Wine Country Dr, Pokolbin NSW 2320, Australia","[-32.7745416, 151.3416981]",,
