USAF,WBAN,STATION NAME,CTRY,ST CALL,LAT,LON,ELEV(M),BEGIN,END
722469,99999,C DAVID CAMPBELL FLD,US,TX KCRS,32.033000,-96.400000,137,19990114,20071231
722470,3901,EAST TEXAS REGIONAL ARPT,US,TX KGGG,32.385000,-94.712000,111.3,19910204,20180620
722470,99999,LONGVIEW,US,TX KGGG,32.350000,-94.650000,124,19771017,19771017
722479,53907,ARLINGTON MUNICIPAL AIRPORT,US,TX KGKY,32.664000,-97.094000,192,20060101,20180620
722479,99999,ARLINGTON MUNI,US,TX KGKY,32.667000,-97.100000,191,19990317,20071231
722480,13957,SHREVEPORT REGIONAL AIRPORT,US,LA KSHV,32.447000,-93.824000,77.4,19730101,20180620
722484,53905,SHREVEPORT DOWNTOWN ARPT,US,LA KDTN,32.543000,-93.745000,54.6,20000101,20180620
722484,99999,SHREVEPORT DOWNTOWN,US,LA KDTN,32.540000,-93.745000,55,19810904,19991231
722485,13944,BARKSDALE AIR FORCE BASE,US,LA KBAD,32.500000,-93.667000,50.6,19370301,20180620
722485,99999,BARKSDALE AFB,US,LA KBAD,32.500000,-93.650000,51,20000102,20071231
722486,13942,MONROE REGIONAL AIRPORT,US,LA KMLU,32.516000,-92.041000,24.1,19421001,20180620
722487,13935,ESLER REGIONAL AIRPORT,US,LA KESF,31.395000,-92.291000,36,19410701,20180620
722488,3996,VICKSBURG/TALLULAH RGNL AP,US,LA KTVR,32.350000,-91.028000,26.2,20050101,20180620
722488,99999,VICKSBURG\TALLULAH,US,LA KTVR,32.350000,-91.033000,26,19970718,20041231
722489,53911,TERRELL MUNICIPAL AIRPORT,US,TX KTRL,32.710000,-96.267000,144.8,20060101,20180620
722489,99999,TERRELL MUNI,US,TX KTRL,32.717000,-96.267000,144,19990114,20071231
722499,53948,A L MANGHAM JR RGNL ARPT,US,TX KOCH,31.578000,-94.709000,108.2,20060101,20180620
722499,99999,A L MANGHAM JR RGNL,US,TX KOCH,31.578000,-94.710000,108,19920226,20071231
722500,12919,BROWNSVILLE/S PADRE  ISLAND I,US,TX KBRO,25.914000,-97.423000,7.3,19470101,20180620
722503,99999,VERMILLION,US,TX,28.583000,-92.467000,38,19870403,19910203
722505,12904,VALLEY INTERNATIONAL ARPT,US,TX KHRL,26.228000,-97.654000,10.4,19420301,20180620
722505,99999,VALLEY INTL,US,TX KHRL,26.217000,-97.650000,11,20000101,20031231
722506,12959,MC ALLEN MILLER INTL ARPT,US,TX KMFE,26.184000,-98.254000,30.5,19730101,20180620
722507,99999,CHARLES R JOHNSON,US,TX,26.563000,-97.438000,3,19770803,19770803
722508,12957,PORT ISABEL-CAMERON CO APT,US,TX KPIL,26.166000,-97.346000,5.8,20060101,20180620
722508,99999,PORT ISABEL CAMERON,US,TX KPIL,26.167000,-97.350000,6,19751003,20071231
722510,12924,CORPUS CHRISTI  INTERNATIONAL,US,TX KCRP,27.774000,-97.512000,13.4,19460801,20180620
722515,12926,CORPUS CHRISTI NAS,US,TX KNGP,27.683000,-97.283000,5.5,19730101,20180620
722516,12928,KINGSVILLE NAS,US,TX KNQI,27.500000,-97.817000,15.2,19730101,20180620
722517,12932,ALICE INTERNATIONAL ARPT,US,TX KALI,27.741000,-98.025000,52.7,19460801,20180620
722517,99999,ALICE INTL,US,TX KALI,27.733000,-98.017000,54,20000101,20031231
722518,12974,NAVAL AUXILIARY LANDING FD,US,TX KNOG,27.900000,-98.050000,78.3,20110301,20180620
722518,99999,ORANGE GROVE NALF,US,TX KNOG,27.900000,-98.050000,78,19730608,20050224
722519,99999,PORT ARANSAS COAST GUARD STAT,US,TX,27.830000,-97.070000,1,19750916,19860624
722520,12907,LAREDO INTERNATIONAL AIRPORT,US,TX KLRD,27.533000,-99.467000,150.6,20081124,20180620
722520,12920,LAREDO INTL AIRPORT,US,TX KLRD,27.550000,-99.467000,155,19650301,19991231
722520,99999,LAREDO INTL AIRPORT,US,TX KLRD,27.550000,-99.467000,155,19430101,20081123
722521,99999,LAREDO INTL,US,TX,27.617000,-99.517000,164,19760824,19790727
722523,12970,STINSON MINICIPAL AIRPORT,US,TX KSSF,29.339000,-98.472000,174,19990101,20180620
722523,99999,STINSON MUNI,US,TX KSSF,29.333000,-98.467000,176,19480122,19981231
722524,12972,ARANSAS COUNTY AIRPORT,US,TX KRKP,28.084000,-97.046000,6.7,20060101,20180620
722524,99999,ARANSAS CO,US,TX KRKP,28.083000,-97.050000,7,19840101,20071231
722525,12920,LAREDO AIR FORCE BASE,US,TX KLRD,27.544000,-99.461000,154.8,19460806,19650315
722525,99999,LAREDO INTL ARPT,US,TX,27.617000,-99.517000,164,19730101,19750828
722526,12947,COTULLA-LA SALLE CO ARPT,US,TX KCOT,28.457000,-99.218000,145.1,19730101,20180620
722527,12976,BRAZORIA COUNTY AIRPORT,US,TX KLBX,29.110000,-95.462000,7.6,20060101,20180620
722527,99999,BRAZORIA CO,US,TX KLBX,29.117000,-95.467000,8,19890714,20071231
722530,12921,SAN ANTONIO INTERNATIONAL AIR,US,TX KSAT,29.544000,-98.484000,240.5,19460814,20180620
722533,12962,HONDO MUNICIPAL AIRPORT,US,TX KHDO,29.360000,-99.174000,280.4,19420915,20180620
722535,12909,LACKLAND AIR FORCE BASE (KELL,US,TX KSKF,29.383000,-98.583000,210.3,19370707,20180620
722535,99999,LACKLAND AFB KELLY,US,TX KSKF,29.383000,-98.583000,211,19730101,20071231
722536,12911,RANDOLPH AFB AIRPORT,US,TX KRND,29.533000,-98.262000,221.9,19380401,20180620
722536,99999,RANDOLPH AFB,US,TX KRND,29.517000,-98.267000,232,20000102,20071231
722537,12961,KRVL MUNI/LUIS SHRER FD AP,US,TX KERV,29.983000,-99.083000,492.9,20060101,20180620
722537,99999,KERRVILLE MUNI,US,TX KERV,29.977000,-99.086000,493,19730101,20071231
722539,12979,SAN MARCOS MUNICIPAL ARPT,US,TX KHYI,29.891000,-97.864000,182,20060101,20180620
722539,99999,SAN MARCOS MUNI,US,TX KHYI,29.900000,-97.867000,182,19430220,20071231
722540,13904,AUSTIN-BERGSTROM INTL AIRPORT,US,TX KAUS,30.183000,-97.680000,146.3,19990524,20180620
722540,13958,AUSTIN/MUELLER MUNI,US,TX KATT,30.321000,-97.760000,200.6,19730101,19990523
722541,53914,MC KINNEY MUNICIPAL ARPT,US,TX KTKI,33.190000,-96.591000,178.6,20060101,20180620
722541,99999,COLLIN CO RGNL,US,TX KTKI,33.183000,-96.583000,178,19970123,20071231
722542,3999,BURNET MUNICIPAL CRADOCK FIEL,US,TX KBMQ,30.741000,-98.235000,392.6,20060101,20180620
722542,99999,BURNET MUNI KATE CR,US,TX KBMQ,30.733000,-98.233000,391,19970123,20071231
722543,12977,SUGAR LAND REGIONAL ARPT,US,TX KSGR,29.622000,-95.657000,25.6,20060101,20180620
722543,99999,SUGER LAND RGNL,US,TX KSGR,29.617000,-95.650000,25,19970123,20071231
722544,13958,AUSTIN-CAMP MABRY,US,TX KATT,30.321000,-97.760000,204.2,19990602,20180620
722545,13904,BERGSTROM AFB/AUSTI,US,TX KAUS,30.183000,-97.680000,150.9,19421017,19990523
722545,99999,BERGSTROM AFB/AUSTI,US,TX KBSM,30.200000,-97.683000,165,19570101,19921231
722546,12910,SAN MARCOS (AWOS),US,TX KRJO,29.900000,-97.867000,182,19920408,19960627
722547,53942,GEORGETOWN MUNICIPAL ARPT,US,TX KGTU,30.679000,-97.679000,239.9,20060101,20180620
722547,99999,GEORGETOWN MUNI,US,TX KGTU,30.683000,-97.683000,241,19920409,20071231
722550,12912,VICTORIA REGIONAL AIRPORT,US,TX KVCT,28.861000,-96.930000,35.1,19411104,20180620
722552,93929,GAINESVILLE MUNICIPAL ARPT,US,TX KGLE,33.651000,-97.197000,255.7,20060101,20180620
722552,99999,GAINESVILLE MUNI,US,TX KGLE,33.651000,-97.197000,258,20020430,20071231
722553,53928,BRENHAM MUNI,US,TX K11R,30.219000,-96.374000,93.9,20060101,20171231
722553,99999,BRENHAM MUNI,US,TX,30.219000,-96.374000,93.9,20020423,20071231
722554,12978,FAYETTE RGNL AIR CTR,US,TX K3T5,29.908000,-96.950000,98.8,20060101,20171231
722554,99999,FAYETTE RGNL AIR CNTR,US,TX,29.908000,-96.950000,98.8,20020423,20071231
722555,12935,PALACIOS MUNICIPAL AIRPORT,US,TX KPSX,28.725000,-96.254000,3.7,19460801,20180620
722556,12925,CHASE NAVAL AIR STATION,US,TX KNIR,28.367000,-97.667000,20.1,19730101,19921001
722557,99999,PORT OCONNOR (CGS),US,TX 8R9,28.433000,-96.433000,3,19750916,19860721
722560,13959,WACO REGIONAL AIRPORT,US,TX KACT,31.619000,-97.228000,152.4,19420514,20180620
722561,99999,TSTC WACO,US,TX KCNW,31.638000,-97.074000,143.3,20070605,20180619
722563,53952,MC GREGOR EXECUTIVE ARPT,US,TX KPWG,31.485000,-97.316000,180.4,20060101,20180620
722563,99999,MC GREGOR EXECUTIVE,US,TX KPWG,31.483000,-97.317000,180,19920408,20071231
722570,3933,HOOD AAF AIRPORT,US,TX KHLR,31.133000,-97.717000,281.6,19601101,20180620
722570,99999,FT HOOD AAF/KILLEEN,US,TX KHLR,31.100000,-97.717000,282,20000104,20071231
722572,3933,FORT HOOD,US,TX KHLR,31.133000,-97.717000,266.7,19730102,19771202
722575,3972,KILLEEN MUNICIPAL AIRPORT,US,TX KILE,31.083000,-97.683000,256.3,20060101,20180620
722575,99999,KILLEEN MUNI (AWOS),US,TX KILE,31.083000,-97.683000,258,19460515,20071231
722576,3902,ROBERT GRAY AFF AIRPORT,US,TX KGRK,31.067000,-97.833000,309.4,19500926,20180620
722576,99999,ROBERT GRAY AAF,US,TX KGRK,31.067000,-97.833000,309,20000101,20071231
722577,93984,DRAUGHON-MILLER CNTRL TX RGNL,US,TX KTPL,31.150000,-97.417000,207.9,20060101,20180620
722577,99999,DRAUGHON MILLER CEN,US,TX KTPL,31.150000,-97.400000,208,19450102,20071231
722580,13960,DALLAS LOVE FIELD AIRPORT,US,TX KDAL,32.852000,-96.856000,134.1,19460726,20180620
722581,13960,DALLAS LOVE FIELD,US,TX KDAL,32.852000,-96.856000,148.7,19850531,19900208
722583,13960,DALLAS LOVE FLD,US,TX KDAL,32.852000,-96.856000,148.7,19900208,20100731
722583,99999,DALLAS LOVE FLD,US,TX,32.833000,-96.850000,152,20100801,20100817
722585,93901,NAVAL AIR STATION OPERATIONS,US,TX KNBE,32.733000,-96.967000,150,19410805,19980103
722586,99999,DEL RIO(NEXRAD),US,TX KDFX,29.267000,-100.283000,345,19420114,19710529
722587,93955,COX FIELD AIRPORT,US,TX KPRX,33.633000,-95.450000,166.7,20060101,20180620
722587,99999,COX FLD,US,TX KPRX,33.633000,-95.450000,167,19440518,20071231
722588,13926,MAJORS AIRPORT,US,TX KGVT,33.068000,-96.065000,163.1,20060101,20180620
722588,99999,MAJORS,US,TX KGVT,33.067000,-96.067000,163,19420911,20071231
722589,3991,DENTON MUNICIPAL AIRPORT,US,TX KDTO,33.206000,-97.199000,195.7,20060101,20180620
722589,99999,DENTON MUNI,US,TX KDTO,33.201000,-97.198000,196,19980208,20071231
722590,3927,DALLAS/FT WORTH INTERNATIONAL,US,TX KDFW,32.898000,-97.019000,170.7,19730101,20180620
722592,99999,ANCHORAGE(WFO),US,AK,61.150000,-149.983000,40,20141007,20180619
722593,3985,FORT WORTH SPINKS AIRPORT,US,TX KFWS,32.565000,-97.308000,213.4,20060101,20180620
722593,99999,FORT WORTH SPINKS,US,TX KFWS,32.567000,-97.300000,213,20011216,20071231
722594,53909,FORT WORTH ALLIANCE ARPT,US,TX KAFW,32.973000,-97.318000,208.8,20060101,20180620
722594,99999,FORT WORTH ALLIANCE,US,TX KAFW,32.983000,-97.317000,220,19910108,20071231
722595,13911,FORT WORTH NAVAL AIR STATION,US,TX KNFW,32.767000,-97.450000,185.3,19421201,20180620
722596,13961,FORT WORTH MEACHAM,US,TX KFTW,32.819000,-97.361000,215.2,19730101,20100731
722596,99999,FORT WORTH MEACHAM,US,TX,32.817000,-97.350000,222,20100801,20100818
722597,93985,MINERAL WELLS AIRPORT,US,TX KMWL,32.782000,-98.060000,283.5,19480310,20180620
722598,3970,ADDISON AIRPORT,US,TX KADS,32.969000,-96.836000,196.3,20060101,20180620
722598,99999,ADDISON,US,TX KADS,32.967000,-96.833000,196,19740201,20071231
722599,3971,DALLAS EXECUTIVE AIRPORT,US,TX KRBD,32.681000,-96.868000,200.6,20060101,20180620
722599,99999,DALLAS EXECUTIVE,US,TX KRBD,32.683000,-96.867000,201,19840713,20071231
722600,3969,CLARK FIELD MUNI AIRPORT,US,TX KSEP,32.215000,-98.178000,402.6,19840101,20180620
722600,99999,STEPHENVILLE/CLARK,US,TX KSEP,32.217000,-98.183000,402,20030402,20031231
722610,22004,DEL RIO INTL,US,TX KDRT,29.367000,-100.917000,315,19460809,19510430
722610,22010,DEL RIO INTERNATIONAL AIRPORT,US,TX KDRT,29.378000,-100.927000,304.5,19510501,20180620
722615,22001,LAUGHLIN AFB AIRPORT,US,TX KDLF,29.367000,-100.783000,329.8,19430217,20180620
722615,99999,LAUGHLIN AFB,US,TX KDLF,29.367000,-100.783000,330,20000101,20071231
722616,3032,TERRELL COUNTY AIRPORT,US,TX K6R6,30.048000,-102.213000,707.8,20060101,20180620
722616,99999,TERRELL CO,US,TX K6R6,30.046000,-102.213000,708,20010705,20071231
722618,23091,FORT STOCKTON-PECOS CO APT,US,TX KFST,30.912000,-102.917000,917.5,20170519,20180620
722618,99999,FORT STOCKTON PECOS,US,TX KFST,30.917000,-102.917000,918,19980201,20180516
722620,23055,GUADALUPE PASS AMOS,US,TX KGDP,31.831000,-104.809000,1663,19770827,20180620
722626,93035,MARFA AP,US,TX KMRF,30.371000,-104.017000,1478,19730101,19770802
722626,99999,MARFA AP,US,TX KMRF,30.371000,-104.017000,1478,20020520,20020525
722630,23034,SAN ANGELO REGIONAL/MATHS FIE,US,TX KSJT,31.352000,-100.495000,584,19410701,20180620
722635,13973,JUNCTION,US,TX KJCT,30.511000,-99.766000,533.1,19730101,19770802
722636,93042,DALHART MUNICIPAL,US,TX KDHT,36.017000,-102.550000,1217.4,19730101,20100731
722636,99999,DALHART MUNICIPAL AIRPORT,US,TX,36.017000,-102.550000,1216,20100801,20100818
722637,93046,HEMPHILL COUNTY AIRPORT,US,TX KHHF,35.900000,-100.400000,730.3,20060101,20180620
722637,99999,HEMPHILL CO,US,TX KHHF,35.900000,-100.400000,730,19810707,20071231
722640,93035,MARFA MUNICIPAL AIRPORT,US,TX KMRF,30.371000,-104.017000,1478,19361201,20180620
722640,99999,MARFA MUNICIPAL,US,TX KMRF,30.367000,-104.017000,1481,20000101,20031231
722648,3031,ODESSA-SCHLEMEYER FLD ARPT,US,TX KODO,31.921000,-102.387000,914.7,20060101,20180620
722648,99999,ODESSA SCHLEMEYER FL,US,TX KODO,31.917000,-102.383000,916,20010705,20071231
722650,23023,MIDLAND INTERNATIONAL AIRPORT,US,TX KMAF,31.948000,-102.209000,872.3,19400401,20180620
722654,23091,FT STOCKTON\PECOS,US,TX KFST,30.912000,-102.917000,917.4,20060101,20171231
722654,99999,FT STOCKTON\PECOS,US,TX KFST,30.917000,-102.917000,,19970718,19970818
722655,23005,WEBB AFB,US,TX KBGS,32.217000,-101.517000,780.9,19570101,19770902
722656,23040,WINKLER COUNTY AIRPORT,US,TX KINK,31.780000,-103.202000,855.6,19460801,20180620
722657,23041,BIG SPRING,US,TX KHCA,32.233000,-101.500000,783.9,19730101,19741130
722658,99999,SANDERSON (RAMOS),US,TX,30.167000,-102.417000,908,19750421,19770507
722660,13962,ABILENE REGIONAL AIRPORT,US,TX KABI,32.411000,-99.682000,545.6,19460801,20180620
722665,13910,ABILENE DYESS AFB,US,TX KDYS,32.433000,-99.850000,545.3,19730101,19881231
722666,93943,BROWNWOOD REGIONAL AIRPORT,US,TX KBWD,31.800000,-98.950000,419.7,20060101,20180620
722666,99999,BROWNWOOD MUNICIPAL,US,TX KBWD,31.800000,-98.950000,423,19440901,20071231
722670,23042,LUBBOCK INTERNATIONAL AIRPORT,US,TX KLBB,33.666000,-101.823000,991.8,19450810,20180620
722673,99999,SHERMAN-DENISON,US,TX,33.720000,-96.670000,228,19820920,20030515
722675,23021,REESE AFB/LUBBOCK,US,TX KREE,33.600000,-102.050000,1017,19420301,19970411
722676,3035,ARTESIA MUNICIPAL AIRPORT,US,NM KATS,32.853000,-104.468000,1079.3,20060101,20180620
722676,99999,ARTESIA MUNI,US,NM KATS,32.850000,-104.467000,1079,19730101,20071231
722677,3027,CLINES CORNERS,US,NM KCQC,35.003000,-105.663000,2159.8,20060101,20180620
722677,99999,CLINES CORNERS,US,NM KCQC,35.000000,-105.667000,2160,19990114,20071231
722678,23052,RATON MUNI/CREWS FIELD APT,US,NM KRTN,36.741000,-104.502000,1935.2,19980902,20180620
722678,99999,RATON MUNI CREWS FLD,US,NM KRTN,36.733000,-104.500000,1936,20001104,20031231
722680,23009,ROSWELL INTERNATIONAL AIR CEN,US,NM KROW,33.308000,-104.508000,1112.2,19420713,20180620
722682,99999,SOUTH MARSH 268A,US,LA KSRN,29.120000,-91.870000,0,19730101,20100519
722683,93083,SIERRA BLANCA RGNL AIRPORT,US,NM KSRR,33.450000,-105.517000,2075.7,20060101,20180620
722683,99999,SIERRA BLANCA RGNL,US,NM KSRR,33.467000,-105.533000,2077,19880421,20071231
722684,99999,RUIDOSO,US,NM,33.350000,-105.667000,2106,19820101,19880703
722685,99999,CORONA / LINCOLN,US,NM K4CR,34.100000,-105.667000,1981,19730101,20120930
722686,23008,CANNON AFB AIRPORT,US,NM KCVS,34.383000,-103.317000,1309.1,19430125,20180620
722686,99999,CANNON AFB,US,NM KCVS,34.383000,-103.317000,1309,20000101,20071231
722687,93033,CAVERN CITY AIR TRML ARPT,US,NM KCNM,32.334000,-104.258000,985.1,19420910,20180620
722688,93034,LEA COUNTY REGIONAL AIRPORT,US,NM KHOB,32.693000,-103.213000,1114,19421101,20180620
722688,99999,LEA CO RGNL,US,NM KHOB,32.683000,-103.217000,1116,20000101,20071231
722689,23077,CLOVIS MUNICIPAL AIRPORT,US,NM KCVN,34.433000,-103.083000,1285,20060101,20180620
722689,99999,CLOVIS MUNI,US,NM KCVN,34.433000,-103.083000,1285,19800908,20071231
722690,99999,WHITE SANDS  NM.,US,NM,32.383000,-106.483000,1244,19470801,19980731
722691,366,CLAXTON EVANS COUNTY AIRPORT,US,GA KCWV,32.200000,-81.870000,34.1,20130101,20180620
722691,99999,CLAXTON EVANS CO,US,GA KCWV,32.195000,-81.870000,34.1,20080107,20180515
722692,367,WARRENTON FAUQUIER AIRPORT,US,VA KHWY,38.586000,-77.711000,103,20130101,20180620
722692,99999,WARRENTON,US,VA KHWY,38.583000,-77.717000,102.7,20080115,20180515
722693,93097,ALAMOGORDO-WHITE SANDS RGL AI,US,NM KALM,32.840000,-105.991000,1280.2,20060101,20180620
722693,99999,ALAMOGORDO WHITE SA,US,NM KALM,32.833000,-105.983000,1280,19870117,20071231
722695,93041,LAS CRUCES INTL AIRPORT,US,NM KLRU,32.283000,-106.917000,1357.6,20060101,20180620
722695,99999,LAS CRUCES INTL,US,NM KLRU,32.283000,-106.917000,1358,19470818,20071231
722696,99999,HOLLOMAN AFB,US,NM,32.850000,-106.100000,1248,19570101,19811110
722697,99999,NORTHROP STRIP/ALAM,US,NM,32.950000,-106.417000,1324,19810114,19811114
722700,23044,EL PASO INTERNATIONAL AIRPORT,US,TX KELP,31.811000,-106.376000,1194.2,19410401,20180620
722704,99999,BIGGS AAF,US,TX KBIF,31.850000,-106.380000,1203.4,20100614,20180619
722707,23055,GUADALUPE PASS,US,TX KGDP,31.831000,-104.809000,1663,19730101,19770802
722710,93045,TRH OR CONSEQCES MUNI ARPT,US,NM KTCS,33.237000,-107.268000,1478.3,19780301,20180620
722710,99999,TRUTH OR CONSEQUENC,US,NM KTCS,33.233000,-107.267000,1481,20000101,20031231
722720,93026,BISBEE DOUGLAS INTL ARPT,US,AZ KDUG,31.458000,-109.606000,1251.2,20100801,20180620
722720,93063,BISBEE DOUGLAS INTL,US,AZ KSVC,32.633000,-108.167000,1659.9,19730101,20100801
722720,99999,BISBEE DOUGLAS INTL,US,AZ KDUG,31.467000,-109.600000,1251,19421116,20031231
722721,93063,GRANT COUNTY AIRPORT,US,NM KSVC,32.633000,-108.167000,1637.7,20100801,20180620
722725,23078,DEMING MUNICIPAL AIRPORT,US,NM KDMN,32.262000,-107.721000,1310.9,20060101,20180620
722725,99999,DEMING MUNI,US,NM KDMN,32.250000,-107.717000,1315,19421029,20071231
722726,93045,NOGALES (AMOS),US,AZ KTCS,33.237000,-107.268000,1480.7,19730101,19780228
722726,99999,NOGALES AUTOMATIC METEOROLOGI,US,AZ,31.420000,-110.850000,1198,19881208,19990728
722728,3196,NOGALES INTERNATIONAL ARPT,US,AZ KOLS,31.421000,-110.846000,1198.5,20060101,20180620
722728,99999,NOGALES INTL,US,AZ KOLS,31.417000,-110.850000,1205,20010705,20071231
722730,3124,SIERRA VISTA MUNICIPAL-LIBBY,US,AZ KFHU,31.588000,-110.344000,1438.4,19541011,20180620
722730,99999,FORT HUACHUCA,US,AZ KFHU,31.583000,-110.333000,1428,20000103,20071231
722733,99999,LUKEVILLE,US,AZ,31.880000,-112.820000,511,19850208,19880826
722735,93026,BISBEE DOUGLAS INTL,US,AZ KDUG,31.458000,-109.606000,1250,19730101,20100801
722735,99999,BISBEE DOUGLAS INTL,US,AZ,31.467000,-109.600000,1298,20100801,20100817
722740,23160,TUCSON INTERNATIONAL AIRPORT,US,AZ KTUS,32.131000,-110.955000,776.9,19730101,20180620
722743,99999,TUCSON NEXRAD,US,AZ EMX,31.883000,-110.617000,1586,19991115,20021202
722745,23109,DAVIS-MONTHAN AFB AIRPORT,US,AZ KDMA,32.167000,-110.883000,824.2,19410717,20180620
722745,99999,DAVIS MONTHAN AFB,US,AZ KDMA,32.167000,-110.883000,824,20000101,20071231
722746,99999,SAFFORD MUNICIPAL,US,AZ,32.850000,-109.633000,968,19730101,19730601
722747,93084,SAFFORD REGIONAL AIRPORT,US,AZ KSAD,32.855000,-109.635000,968,20060101,20180620
722747,99999,SAFFORD RGNL,US,AZ KSAD,32.850000,-109.633000,968,19780911,20071231
722748,3914,CASA GRANDE MUNICIPAL ARPT,US,AZ KCGZ,32.950000,-111.767000,445.6,20060101,20180620
722748,99999,CASA GRANDE MUNI,US,AZ KCGZ,32.950000,-111.767000,446,19920412,20071231
722749,53128,CHANDLER MUNICIPAL AIRPORT,US,AZ KCHD,33.269000,-111.813000,378.9,20060101,20180620
722749,99999,CHANDLER MUNI,US,AZ KCHD,33.267000,-111.817000,379,19990114,20071231
722764,3029,WINDOW ROCK AIRPORT,US,AZ KRQE,35.658000,-109.061000,2054.1,20060101,20180620
722764,99999,WINDOW ROCK,US,AZ KRQE,35.650000,-109.067000,2055,19990323,20071231
722780,23183,PHOENIX SKY HARBOR INTL AIRPO,US,AZ KPHX,33.428000,-112.004000,337.4,19730101,20180620
722781,99999,HENRY CO,US,TN KPHT,36.338000,-88.383000,176.8,20140530,20180619
722783,3185,FALCON FIELD AIRPORT,US,AZ KFFZ,33.467000,-111.733000,420.6,20060101,20180620
722783,99999,MESA/FALCON FIELD,US,AZ KFFZ,33.467000,-111.733000,424,19880105,20071231
722784,3184,PHOENIX DEER VALLEY ARPT,US,AZ KDVT,33.688000,-112.082000,443.5,20060101,20180620
722784,99999,PHOENIX DEER VALLEY,US,AZ KDVT,33.688000,-112.083000,450,19870629,20071231
722785,23111,LUKE AFB AIRPORT,US,AZ KLUF,33.550000,-112.367000,330.7,19411201,20180620
722785,99999,LUKE AFB,US,AZ KLUF,33.533000,-112.383000,331,20000103,20071231
722786,23104,WILLIAMS GATEWAY AIRPORT,US,AZ KIWA,33.300000,-111.667000,421.2,19420301,20180620
722786,99999,WILLIAMS GATEWAY,US,AZ KIWA,33.300000,-111.650000,421,20000101,20031231
722787,53126,GLENDALE MUNICIPAL AIRPORT,US,AZ KGEU,33.527000,-112.295000,324.9,20060101,20180620
722787,99999,GLENDALE MUNI,US,AZ KGEU,33.527000,-112.295000,325,19990114,20071231
722788,3186,PHOENIX GOODYEAR AIRPORT,US,AZ KGYR,33.417000,-112.383000,295.1,20060101,20180620
722788,99999,PHOENIX GOODYEAR,US,AZ KGYR,33.417000,-112.383000,295,19870603,20071231
722789,3192,SCOTTSDALE AIRPORT,US,AZ KSDL,33.623000,-111.911000,449,20060101,20180620
722789,99999,SCOTTSDALE,US,AZ KSDL,33.623000,-111.911000,460,19870629,20071231
722800,23195,YUMA MARINE CORPS AIR STATION,US,AZ KYUM,32.667000,-114.600000,62.8,19420116,20070105
722800,99999,YUMA INTL AIRPORT,US,AZ KYUM,32.650000,-114.600000,63,20000103,20070105
722801,99999,YUMA MCAS YUMA INTL,US,AZ,32.650000,-114.600000,65,20040713,20070105
722805,3145,YUMA MCAS,US,AZ KNYL,32.650000,-114.617000,64.9,19770127,19870630
722806,99999,AJO MUNI,US,AZ KP01,32.450000,-112.867000,444.4,19420115,19460120
722810,23199,NAF,US,CA KNJK,32.817000,-115.683000,-12.8,19840413,20180620
722813,53146,PIONEER AIRFIELD,US,AZ KALK,31.607000,-110.428000,1453.3,20080807,20180620
722817,3068,ELLICOTT-B AFA,US,CO KABH,38.767000,-104.300000,1837.9,20060501,20180620
722817,99999,ELLICOTT-B AFA,US,CO KABH,38.750000,-104.300000,1840,20071026,20071231
722819,53989,MULTI PURPOSE RANGE,US,KS KAMM,39.294000,-96.926000,385.3,20060601,20170110
722820,3949,PEASON RIDGE,US,LA KAQV,31.400000,-93.283000,111.3,20060101,20180619
722820,99999,PEASON RIDGE FT POLK,US,LA KAQV,31.370000,-93.160000,111,20050302,20071231
